posX,posY,depth,count
90,1572,8,34
91,979,7,29
18,1126,2,10
91,1184,6,26
91,1259,5,21
91,1272,5,30
92,128,4,18
92,1183,2,9
18,1401,1,4
18,1434,2,11
90,1510,9,37
91,1382,6,36
91,1479,4,22
91,1744,5,24
92,236,4,23
19,424,1,3
18,562,3,18
18,1097,3,14
18,1610,1,4
18,1686,1,3
19,596,1,3
19,598,1,5
1768,34,5,30
1768,65,1,4
1768,71,7,38
1768,78,4,23
1768,143,1,4
1768,158,2,9
1768,170,2,10
1768,215,5,32
1768,277,8,28
1768,332,1,5
1768,345,2,7
1768,436,4,28
1768,485,6,26
1768,486,3,17
1768,541,2,10
1768,671,3,14
1768,692,2,7
1768,695,5,32
1768,726,4,20
1768,780,2,9
1768,805,2,8
1768,831,4,20
1768,899,4,27
1768,926,4,27
1768,927,2,8
1768,995,3,16
1768,1007,2,9
1768,1404,4,20
1768,1458,2,8
1768,1684,1,3
1768,1721,2,9
1769,55,1,4
1769,61,1,4
1768,126,9,29
1768,459,3,15
1768,568,4,26
1769,620,2,8
1769,832,1,5
1768,1226,3,16
1768,1354,3,17
1768,1430,3,18
1768,1732,2,8
1768,1786,7,26
1768,1798,9,33
1768,1869,3,12
1768,1931,2,7
1768,1981,6,25
1768,2120,3,13
1768,2154,3,18
1768,2177,4,23
1768,2234,3,14
1768,2290,2,9
1768,2291,3,16
1768,2292,4,20
1768,2295,2,8
1768,2321,2,9
1768,2405,1,5
1768,2674,1,4
1768,2782,2,8
1768,3040,2,11
1768,3068,2,8
1768,3175,2,9
1769,222,3,17
1768,551,5,21
1769,873,4,22
1769,889,2,11
1768,1112,6,29
1769,1217,2,9
1768,1278,4,18
1768,1394,4,24
1768,1436,4,18
1769,372,3,12
1769,483,4,22
1769,869,3,13
1769,1060,2,8
1769,1128,3,14
1769,1268,2,10
1769,1278,3,17
1768,1479,5,29
1769,1975,1,5
1770,112,1,4
1768,1686,6,37
18,1971,4,27
18,1980,2,10
18,2008,1,4
18,2034,6,34
18,2272,1,3
18,2604,1,4
19,2129,1,5
18,2622,3,12
18,2634,2,8
18,2803,1,3
18,3107,1,5
19,1836,3,12
18,1942,9,43
1769,1956,1,5
19,1996,2,8
19,2033,3,13
18,2096,7,41
1769,2140,1,4
19,2349,1,4
1769,2358,1,4
18,2442,5,24
1769,2554,1,5
19,2634,2,8
18,2636,4,26
18,2690,4,27
18,2777,4,27
18,2823,3,18
18,2963,3,18
18,3056,2,10
19,2193,4,24
19,2579,4,28
18,2837,4,24
18,3106,4,24
18,3277,4,22
1768,674,6,34
1768,893,6,28
1769,191,5,29
1769,1531,2,11
1768,1610,6,32
1769,284,5,22
1769,1234,3,14
1770,389,1,4
1768,1344,6,35
1768,1554,6,26
1768,3444,2,9
1769,1630,2,10
1769,2005,1,3
1769,2305,1,5
1769,2840,1,4
1836,171,10,42
1836,196,8,32
1837,27,5,30
1836,143,10,41
1836,212,8,32
1837,54,5,22
1836,116,9,31
1836,242,8,42
1836,264,9,37
1836,300,9,33
1836,335,9,45
1837,379,4,22
1836,431,8,30
1837,495,5,23
1837,567,3,16
1836,862,8,40
1836,1026,8,39
1837,327,5,30
1837,1137,2,10
1837,1233,2,11
1835,1408,10,44
1837,1140,3,13
1837,1316,2,11
1837,1484,1,4
1835,1493,10,33
1837,1511,1,3
1837,1622,1,5
1836,1731,6,34
1838,0,2,8
1838,112,2,10
1837,2419,6,36
1838,1796,2,10
1837,2557,6,24
1838,1839,2,9
85,1852,7,32
85,2001,10,47
1769,3216,1,4
1837,2043,7,32
1836,2389,9,39
1836,2534,10,44
1836,2871,9,42
1837,1969,8,41
87,2247,2,11
86,2306,6,34
1837,3205,4,18
1838,2292,1,5
85,2516,10,44
1837,2516,6,35
1836,2924,10,42
1836,2938,10,30
1837,2587,7,37
1837,2831,6,24
1837,3217,4,24
1836,3389,9,29
1836,3435,8,39
1838,1855,3,18
1838,2042,4,28
1838,2071,3,13
1838,2396,2,7
1838,2458,1,3
1838,2749,1,3
86,2832,5,26
1836,2925,10,32
1837,2882,6,37
1837,2911,6,34
1837,2994,5,25
1838,2501,2,8
85,3452,8,37
86,3438,3,14
87,2490,2,8
85,3200,8,27
86,2830,5,31
86,2834,6,24
85,2888,10,32
86,2928,5,21
86,3397,3,12
87,249,7,26
87,294,5,22
87,503,6,27
87,546,6,27
87,556,6,26
87,1440,5,28
87,2687,2,10
87,2871,2,10
87,3076,2,7
87,3262,1,5
85,3265,9,42
87,3295,1,4
87,3357,1,5
88,295,4,21
88,389,2,10
88,1081,2,11
88,1311,2,10
88,1397,2,7
86,1401,9,43
86,1596,9,43
86,1706,9,33
88,181,5,23
88,191,5,30
88,291,5,22
88,349,3,18
87,361,8,42
87,428,8,37
88,483,3,15
87,687,7,29
87,1265,7,40
88,967,3,13
88,1390,3,18
86,1519,10,34
86,1560,10,38
88,1609,2,10
1766,64,3,17
1766,84,1,4
1766,92,4,23
1767,23,1,4
16,100,7,33
1766,159,6,29
1766,170,4,25
1766,183,7,31
1836,191,10,36
1837,200,7,38
1837,203,7,37
1766,267,1,4
1766,430,4,26
1837,432,6,24
16,475,3,12
16,488,3,18
1766,493,4,22
1837,494,6,25
1766,500,1,4
1835,514,10,35
1766,535,5,31
1766,548,2,10
1836,564,9,41
1836,635,10,41
1766,684,1,5
1766,698,1,3
16,720,2,8
17,44,3,12
17,84,3,18
17,137,3,14
17,250,2,9
17,574,2,8
16,621,5,21
17,678,2,8
1837,748,6,35
17,764,1,4
1766,793,1,4
1837,803,6,27
1837,815,5,30
1837,818,5,30
1837,822,6,24
1837,841,5,29
1766,853,1,4
1837,885,5,26
16,899,3,12
1837,934,5,29
1766,956,1,4
1767,10,1,4
1766,556,5,29
1767,15,3,16
16,113,2,9
16,139,9,44
16,183,8,27
1767,471,2,9
16,480,6,37
1767,638,1,5
1767,642,1,4
1766,1048,5,27
16,1122,3,18
16,1145,1,4
1766,1194,4,24
16,1241,1,5
1837,1337,3,13
16,1341,2,11
16,1384,3,17
1836,1426,8,42
1836,1445,8,42
1837,1345,4,23
16,1458,2,10
1836,1540,9,43
16,1711,3,17
17,1055,1,4
17,1297,1,5
16,1473,4,23
1766,171,10,36
1766,843,4,27
1766,1472,2,8
1766,1506,4,20
1766,1552,3,14
16,1612,1,5
1766,1641,3,14
16,1652,1,5
1766,1667,3,14
16,1879,6,25
16,1908,2,9
16,1967,6,34
16,1977,9,43
16,1981,5,23
16,1984,4,21
16,1990,9,35
1838,2026,4,23
16,2104,4,20
1837,2129,9,32
16,2134,3,17
16,2201,5,22
16,2213,1,4
16,2233,1,5
1838,2239,1,4
16,2252,4,26
16,2290,1,4
1837,2356,8,40
16,2366,5,22
16,2417,3,14
16,2469,2,8
16,2568,3,12
16,2683,1,3
1837,2689,8,28
16,2695,3,16
16,2732,3,16
1837,2834,7,26
16,2919,3,17
1837,2937,7,26
1838,2138,4,19
1838,2393,3,13
1838,2405,3,17
1837,2563,9,37
1838,1918,6,33
1837,1936,10,46
1837,2281,9,42
1837,2301,9,29
1837,2906,8,37
1837,2996,7,41
1838,209,3,18
1838,590,1,4
1838,814,2,7
85,1284,4,20
87,238,9,39
88,11,6,27
87,203,10,39
88,263,7,30
88,698,2,10
89,191,4,21
89,456,3,12
89,542,1,5
87,1268,8,33
88,330,6,29
89,56,4,23
89,170,4,26
89,415,3,14
89,517,1,3
89,519,2,11
89,557,1,5
89,779,1,5
87,808,9,37
88,566,6,29
1836,1285,9,37
1836,1632,9,32
1836,1702,8,27
1837,1019,5,33
1838,668,2,10
1837,1217,5,21
87,1366,7,38
87,1385,7,32
87,1716,6,32
89,694,1,3
88,1348,5,28
88,1370,5,28
88,1685,4,26
1838,1761,5,24
1838,1983,6,33
1838,2634,2,10
1838,2699,2,9
1838,2890,2,10
1836,3298,10,45
1838,2791,2,8
1837,2930,7,41
1838,2948,1,3
1838,3075,2,11
1838,3097,1,5
1838,3133,1,3
16,3161,1,4
16,3278,2,11
16,3294,1,5
17,124,1,3
17,1922,2,10
17,2043,1,4
17,2270,1,3
16,3375,1,5
17,2370,2,10
1767,356,3,12
1767,483,4,24
1767,593,3,15
1766,599,7,35
1766,631,4,20
1766,740,5,32
1767,752,4,27
1767,846,2,8
1766,981,5,29
1766,1004,6,27
1767,1210,2,11
1766,1624,4,18
1767,1245,3,18
1768,20,1,4
1768,65,1,5
14,67,8,32
14,72,1,4
14,93,4,19
17,156,4,28
16,333,6,29
17,399,3,13
16,402,10,45
18,265,1,3
1766,425,5,29
1766,433,8,28
16,539,7,41
17,521,3,17
17,597,3,16
18,19,1,5
18,136,1,3
17,626,4,22
1766,628,8,30
1767,722,4,21
1766,776,7,34
1767,791,5,33
17,796,3,15
16,894,4,24
17,824,4,18
1767,1039,4,20
1767,1166,3,18
16,1196,5,22
1767,1275,3,15
16,1290,4,27
1766,1305,7,30
16,1396,4,26
17,1450,1,4
16,1525,5,31
1766,1557,5,32
1767,1673,1,3
16,1700,5,33
88,316,8,35
88,846,6,34
89,485,3,12
89,498,4,19
89,816,3,17
89,876,2,7
87,998,10,44
88,19,9,28
88,92,9,30
88,1608,5,29
89,121,5,26
88,175,8,30
88,263,7,31
88,296,8,32
88,370,8,30
88,565,7,39
88,634,7,29
88,940,8,38
88,1612,5,25
89,128,6,30
89,904,3,12
88,957,8,42
89,1151,1,3
88,1648,5,29
88,1694,6,34
89,941,3,18
88,1030,8,38
89,1577,2,8
90,167,1,5
90,247,1,3
88,1887,7,36
1838,2852,4,18
1837,3000,10,29
87,3016,9,40
87,3104,9,38
88,1763,9,32
88,2168,8,40
88,2232,8,39
88,2503,7,30
88,2721,5,23
1837,3170,9,31
88,3310,4,23
88,3340,3,18
89,1868,3,13
89,1951,3,12
89,1999,3,16
88,2033,4,19
88,2173,8,39
89,2327,2,11
89,2649,1,5
88,3377,3,17
89,2288,2,8
88,2668,6,28
89,2516,2,11
89,2913,1,5
89,3013,1,4
87,3229,10,29
87,3301,10,41
87,3327,9,40
88,3024,6,32
88,3204,4,23
88,3314,5,21
89,3112,2,10
1837,1211,8,29
1837,1270,8,35
1839,84,3,12
1838,619,6,24
1838,3474,2,10
1839,144,4,23
14,166,3,15
17,541,5,25
16,787,6,25
17,284,5,32
16,623,10,45
16,663,6,28
16,791,6,36
17,116,6,28
17,931,4,19
16,1267,6,26
17,1406,3,14
1767,223,5,28
1767,506,5,29
1768,332,1,5
1766,672,7,41
1766,852,7,33
1766,993,7,31
1766,1504,6,30
1766,1528,6,34
1766,1539,7,36
1767,610,5,29
1767,673,5,33
1766,1469,7,37
1766,1569,6,32
1768,143,1,3
1767,519,6,27
88,1855,6,25
88,1917,6,32
88,1964,7,41
89,2010,1,3
89,2020,1,5
87,2037,10,46
1837,2129,9,39
1837,2281,9,28
87,2304,10,42
87,2555,10,36
1837,2587,7,34
1838,1918,6,33
1837,1936,10,32
1838,1983,6,31
1838,2042,4,18
1837,2301,9,42
1837,2354,9,43
1838,2393,3,15
1838,2501,2,9
1837,2689,8,40
1838,1759,8,31
1838,2001,7,41
1838,2008,7,29
88,2088,5,30
1837,2326,10,31
88,2329,6,28
1838,2367,5,30
88,2434,5,24
87,2649,10,30
1838,2699,2,8
87,2712,10,33
1836,3389,9,43
1837,2906,8,34
1838,2791,2,7
1838,2890,2,9
1836,3298,10,44
1837,2996,7,36
1838,2447,4,27
87,2847,9,30
87,2924,9,43
87,3003,9,38
1838,3075,2,11
87,3086,8,32
88,1845,7,25
88,1982,7,35
88,2183,6,33
88,2650,5,27
88,3072,4,21
88,3080,4,20
89,2302,1,5
89,2304,1,3
88,3089,4,26
1836,1668,10,29
1838,661,4,27
1839,219,2,9
1839,241,1,4
1837,610,8,32
1837,678,8,32
1837,1061,7,34
1837,1191,6,23
1838,48,6,26
1837,213,10,42
1838,334,5,32
1838,458,5,26
1837,487,9,43
1838,1426,3,16
1839,406,1,5
1837,979,7,35
1837,1240,7,32
1838,1446,3,12
1838,1582,2,9
1839,184,2,11
14,188,10,44
14,191,3,14
14,275,1,4
14,379,1,4
1837,620,10,46
1838,133,7,27
11,138,1,3
10,144,10,44
1839,187,4,20
14,197,9,37
10,211,4,24
14,273,2,10
14,289,3,15
10,314,6,37
14,315,2,11
1838,321,7,39
14,327,2,10
14,344,6,35
10,390,6,28
14,406,5,24
14,421,3,14
10,488,5,22
10,533,5,21
10,667,3,18
10,1141,4,28
10,1173,4,19
10,1234,2,9
10,1252,2,7
11,437,1,3
14,471,3,17
14,525,2,11
1839,633,1,5
1837,682,9,37
1839,636,3,14
14,690,2,10
1837,741,9,33
10,758,4,23
1837,782,9,42
1839,749,2,7
1839,765,2,11
14,777,2,8
14,790,1,4
14,871,1,4
1839,877,2,8
1837,1063,9,36
1838,872,8,33
14,969,1,4
14,992,1,4
1838,996,5,29
1838,1036,6,28
1839,1416,1,4
1837,1450,8,31
1838,923,7,31
14,928,2,11
1837,1133,10,37
14,1227,1,4
1837,1309,10,34
14,1324,1,4
14,1383,1,3
1838,1527,5,30
1838,1573,4,20
1838,1683,5,28
1839,1084,2,7
14,1277,2,9
1838,1316,4,21
10,1393,2,8
10,1400,3,13
1837,1400,7,37
14,1406,2,8
11,1473,1,3
1837,1607,7,32
1837,1623,7,34
1837,3215,8,30
1838,3243,2,11
86,3346,10,36
88,2473,6,27
1837,3024,7,34
87,3072,8,36
88,3357,1,3
1837,3362,8,34
1838,1535,4,19
1838,1678,3,13
1838,1802,9,34
14,1842,10,32
14,1910,4,26
1838,2028,7,29
1838,2062,6,34
1838,2123,6,32
1837,2563,9,32
1837,2572,10,36
1837,2866,9,29
1838,1936,8,36
1838,2237,7,25
1838,2274,7,37
1838,2329,6,31
1838,2421,6,23
1838,2448,5,25
1838,2869,4,19
1837,2962,9,41
1838,2981,3,17
1838,3133,1,3
1838,3134,3,14
1838,3276,3,16
1838,3364,2,8
1838,3399,1,3
1839,1911,2,10
1839,1917,3,16
14,1922,7,28
14,1924,9,45
14,1935,8,35
14,1952,7,25
14,2190,3,17
11,2230,1,3
14,2240,1,5
1837,3301,9,29
1837,3432,9,36
1839,2384,1,4
14,2555,2,9
14,2592,1,5
14,2609,1,5
14,2670,3,14
11,2674,1,3
11,2694,1,5
14,2971,5,30
14,3052,2,8
14,3132,2,7
11,3194,1,5
14,3328,1,4
14,3384,1,5
1838,3399,1,4
14,3427,1,4
14,3438,1,5
1760,415,10,39
1760,554,5,30
1760,717,5,24
1760,830,4,24
1760,836,4,25
1760,975,4,20
1760,993,3,18
1760,1136,3,18
1760,1183,4,28
1760,1202,3,18
1760,1508,2,11
1761,9,4,21
1761,451,2,10
1760,1592,2,7
1760,1643,3,18
1761,266,2,11
1761,773,1,5
1761,984,1,4
1762,32,1,5
1761,167,3,18
1760,349,7,30
1760,1366,5,22
1760,1421,5,27
1762,187,1,3
1760,982,5,23
1761,1348,2,10
1760,1702,5,33
1761,299,3,16
1761,553,3,12
1761,778,2,10
1760,1822,3,16
1760,1840,4,27
1760,1841,4,18
1760,1884,6,32
1760,1894,1,4
1760,2008,2,9
1760,2138,5,33
1760,2281,1,3
1760,2292,1,5
1760,2490,5,29
1760,2697,1,5
1760,2723,2,9
1760,2761,2,7
1761,2415,1,3
1760,2949,1,4
1760,2980,1,5
1760,3012,1,5
1760,3136,3,13
1760,3247,1,3
1761,1873,2,10
1761,2287,2,7
1831,3035,10,37
1760,3212,3,13
1761,2759,2,10
1831,3229,10,33
1833,1996,6,28
1833,2353,5,23
1831,3473,10,29
1833,1903,7,38
1832,2714,10,32
1833,2853,5,26
1833,2963,4,21
1834,1893,4,21
1834,2018,4,22
1834,2019,4,23
83,2068,10,38
83,2102,9,41
84,2079,5,28
85,1753,2,9
83,1871,10,33
84,1967,5,26
85,2057,2,9
1834,2115,3,18
83,2289,10,47
1832,2470,10,35
83,2479,9,28
1834,2581,2,10
83,2666,9,35
1832,2862,9,32
1833,1989,8,38
1833,2173,6,27
1833,2512,5,25
1833,2874,5,31
1833,2933,4,27
1834,2505,2,7
1834,2874,2,10
1834,2946,2,11
83,3143,7,33
84,2171,5,24
83,2496,9,43
84,2010,6,35
1760,240,1,4
1760,286,3,17
1833,3496,5,25
1834,2079,4,27
84,2136,6,31
84,2316,5,28
84,2579,5,21
1832,3260,1,3
1834,2820,3,13
1835,1789,1,5
84,2386,6,30
84,2902,1,5
84,3332,3,18
84,3455,1,3
85,2219,1,5
85,2440,1,5
83,3165,7,31
85,2291,2,10
85,2872,1,4
1760,265,1,4
1760,1865,10,39
1760,1958,5,30
1761,1958,2,9
10,2121,4,20
12,2016,1,5
1761,2151,2,8
11,2256,2,11
1760,2262,4,27
11,2319,2,8
1761,2349,2,8
10,2456,4,22
1760,2569,6,26
10,2583,3,17
11,2573,2,9
10,2728,4,22
10,2875,2,10
11,3273,1,5
10,3363,2,7
11,3164,3,14
11,3417,1,5
79,103,10,42
79,135,10,35
80,36,6,27
80,145,6,32
79,327,8,30
79,495,10,39
79,651,9,31
80,33,8,41
80,726,5,30
80,774,4,22
81,160,2,10
79,949,9,43
79,966,8,40
80,297,7,36
80,360,7,26
80,479,5,29
81,321,4,20
81,757,3,14
81,785,3,15
80,867,6,27
80,998,6,27
81,1106,1,3
79,1498,6,34
80,516,5,21
81,178,4,20
79,1109,10,45
80,1053,6,27
81,1164,2,9
79,1613,8,34
80,2123,5,31
79,3013,9,36
79,3032,9,36
79,3182,8,29
79,3278,8,35
79,3373,6,31
81,1814,3,14
81,1937,3,18
80,2017,8,36
80,2163,8,41
80,2167,8,32
80,2185,6,35
81,2278,4,22
80,2337,8,43
81,1774,6,35
81,2375,3,14
81,2385,1,3
80,2391,8,30
80,2408,9,43
81,2464,1,5
80,2477,7,40
80,2489,7,27
81,2509,1,4
81,2644,1,5
80,3107,7,38
80,3160,4,18
81,2708,1,4
79,3397,7,30
80,2186,7,29
80,2218,7,35
80,2335,6,23
80,2918,5,25
80,3308,4,27
81,1398,1,4
81,1811,4,22
81,2190,3,17
81,2527,2,10
81,2555,2,10
81,2609,2,10
81,2610,3,13
81,2848,1,5
79,3378,8,38
80,2649,6,32
1829,2126,10,29
1830,2552,4,18
1831,1844,2,10
1829,2384,9,36
1829,2523,8,37
1829,3063,8,42
1829,3132,7,25
1830,1978,5,29
1829,2531,9,46
1829,2725,9,42
81,2923,3,16
1829,2931,9,31
1829,2964,9,35
1829,2978,9,28
81,3115,3,13
1829,3135,8,38
1829,3170,8,29
81,3171,3,12
1830,3250,3,17
81,3305,1,3
80,3326,5,28
81,1827,5,31
81,2472,3,15
80,3110,6,32
80,3134,7,34
81,3328,1,3
80,3342,5,24
81,3362,1,4
80,3393,6,27
80,3477,6,26
82,1914,1,5
80,3417,6,23
82,2418,1,5
1829,3401,7,35
1830,40,7,26
1830,124,9,36
1830,802,5,26
1829,858,10,38
1830,330,7,27
1830,1003,7,31
1830,2139,6,29
1830,2160,6,34
1830,2471,5,22
1830,2760,5,26
1830,3037,4,20
1830,3239,4,23
1830,3414,4,27
1831,377,4,27
1831,397,4,24
1829,1192,10,30
1830,79,8,27
1830,232,7,41
1830,1086,6,25
1830,1165,6,29
1831,123,4,22
1831,202,4,26
1831,421,4,25
1831,606,4,22
1830,709,7,33
1831,759,4,28
1831,878,4,27
1831,913,4,28
1831,1204,1,5
1831,1245,2,8
1831,1349,2,7
1829,1614,8,35
1831,1319,2,11
1830,1322,5,22
1830,1518,5,29
1831,1765,3,15
1831,1801,3,13
1831,2185,2,7
1831,2556,1,3
1831,2576,1,4
1830,2581,5,22
1832,190,1,3
1831,1429,2,10
1831,1533,1,5
1831,1723,1,3
1832,174,1,3
1830,1191,4,19
1829,1517,10,33
1830,1614,5,24
1831,1318,3,16
1829,1450,10,39
1830,127,10,40
1830,531,7,25
1831,244,6,23
80,303,9,35
80,319,8,37
80,424,7,28
1831,518,5,21
81,620,4,26
1830,926,7,26
1830,1108,8,33
1831,945,5,30
1831,1098,4,26
1831,1116,4,27
80,1211,5,27
1831,1314,3,12
1829,1371,10,36
1831,1129,4,25
1832,757,1,4
1831,830,5,25
1831,1058,3,18
1832,120,2,8
80,1228,6,29
79,1636,9,33
80,1583,6,28
1829,1647,10,44
1830,1706,6,31
1832,108,2,8
1831,1217,4,24
1832,380,1,4
1832,503,1,4
79,1313,10,39
79,1505,8,43
80,200,10,39
80,229,10,32
81,551,4,24
82,10,1,3
80,295,9,28
80,362,8,36
80,615,8,40
80,775,7,31
81,60,7,36
81,281,6,37
81,876,1,5
81,980,3,14
81,1272,2,11
79,1367,10,36
81,974,4,24
1833,991,6,32
1833,1410,4,26
81,1480,1,5
79,1532,9,36
79,1652,10,34
80,1672,6,35
81,1747,1,4
8,1891,1,4
8,1899,5,23
8,1901,5,27
8,1931,9,29
8,1978,1,4
9,1781,1,4
9,1936,1,3
8,2054,4,25
8,2136,5,28
8,2139,3,18
8,2610,1,5
8,2850,1,5
8,3151,1,4
9,1821,2,8
9,2125,1,4
8,2144,4,24
9,2197,1,4
8,2238,2,7
8,2309,2,7
8,2669,2,11
9,2475,1,3
8,2633,2,9
8,2954,2,7
9,1865,2,7
82,1963,9,36
9,2091,2,8
83,2253,7,34
1834,2393,2,7
82,3014,10,35
82,3052,10,29
82,3384,9,44
83,2259,8,36
9,2269,2,9
9,2331,1,3
1834,2999,1,3
5,3296,2,9
4,3308,3,17
5,2204,3,18
5,3275,2,8
63,1225,8,27
63,1801,10,34
64,1501,5,31
65,4,6,32
65,32,6,24
65,177,5,24
65,467,4,26
65,879,2,11
65,1269,1,5
65,1272,1,4
65,1320,2,10
65,1440,1,4
64,1625,6,37
65,1955,2,9
66,66,1,4
63,1412,8,33
66,249,1,4
66,388,1,5
66,470,1,4
63,638,10,36
64,154,9,44
64,1144,5,32
65,764,3,17
65,1438,2,10
63,1502,9,45
64,1525,7,26
65,1594,2,9
66,120,1,3
64,1662,6,30
65,721,4,19
65,886,3,17
66,347,2,11
83,3450,4,22
84,3191,1,3
84,3404,2,11
8,3412,2,11
9,2340,1,5
8,3358,2,10
1758,67,3,15
1758,166,4,23
1758,167,8,39
1758,277,3,12
1758,282,1,4
1758,297,7,33
1758,354,2,7
1758,439,1,5
1758,456,1,5
1758,533,5,25
1758,850,1,3
1758,1400,3,18
1758,1449,3,15
1758,1558,1,4
1759,357,1,3
1758,1583,1,4
1759,78,1,3
1758,1601,3,14
1758,1645,2,8
1758,1652,2,10
1814,132,8,42
1813,1020,10,45
1813,1148,10,34
1813,1162,10,41
1814,147,8,33
1814,292,7,33
1814,583,7,31
1814,707,7,38
1814,716,6,33
1814,1245,6,29
1813,1329,10,34
1814,1082,6,24
1814,1096,6,35
1814,1139,7,28
1814,1276,7,26
1814,1332,6,28
1814,1345,7,38
1814,1391,3,18
1814,1512,5,32
1814,2050,9,34
63,2170,8,36
1814,2234,7,25
1814,2302,8,30
1815,2312,3,17
1815,3322,1,3
1813,3339,10,37
1814,2346,8,43
1814,2749,9,34
1814,3408,6,31
1815,66,4,23
1815,246,4,25
1815,565,2,11
1815,645,2,7
1815,772,2,8
1813,1665,8,38
1815,1770,8,40
1815,1856,7,39
1815,1987,5,24
1815,2013,5,23
1815,2020,5,25
1814,2280,9,44
1815,1861,6,26
1815,2006,6,25
1814,2471,9,44
1814,2666,9,46
1814,2697,8,34
64,2699,4,27
65,2708,1,5
1815,2781,3,12
1814,2828,9,44
1815,1966,8,37
1815,1998,8,31
1815,2010,8,27
1815,2840,1,3
1815,2850,1,4
1815,2857,2,10
1814,2999,7,28
1815,2969,1,5
1815,3039,1,4
1815,3388,1,3
1813,3462,9,33
1815,2988,1,5
1815,2989,2,8
1815,3063,1,3
1816,2053,1,4
62,3319,10,38
63,1817,10,35
63,1853,8,39
63,2092,10,31
63,2093,10,30
64,1769,8,39
64,1876,8,37
64,2119,6,33
64,2287,5,32
65,1887,1,5
65,1909,3,16
64,1987,8,36
65,2108,3,13
63,2127,10,46
65,2312,2,11
63,2877,9,31
63,2957,9,41
64,3409,3,16
62,3466,10,35
63,2224,10,45
63,2250,10,31
63,2472,9,34
64,2412,6,26
65,2393,4,24
63,2451,10,43
65,2490,3,18
64,3126,5,33
63,3181,8,27
64,2098,8,40
65,1939,5,25
65,2094,5,31
64,2637,8,39
65,2786,2,7
65,2788,2,7
64,2949,6,23
64,2980,6,31
65,1917,4,27
65,3074,2,8
65,3189,1,4
64,3191,5,31
65,2424,3,16
65,3098,2,8
65,3105,2,9
65,3232,1,5
65,3302,1,3
66,1975,1,4
64,2467,8,40
64,3042,7,33
63,3073,10,39
64,3080,7,39
64,3242,7,30
64,3450,5,25
66,2413,1,5
66,2442,1,3
65,3344,3,15
1815,1755,6,29
1815,1921,7,38
1814,2121,9,41
1815,2308,6,34
1814,2335,10,33
1815,2436,5,29
1815,2625,4,21
1814,2753,9,44
1815,3100,2,11
1815,3446,2,9
1815,3462,2,8
1816,1861,3,13
1815,1913,7,34
1816,1992,1,3
1816,2068,1,3
1815,3029,3,18
1815,3163,3,12
1816,2477,1,3
1814,2910,10,34
1814,2966,10,45
1814,3119,9,30
1814,3429,9,29
1815,2418,7,39
1816,40,1,5
2,51,7,27
2,90,6,29
2,148,4,25
2,162,7,28
2,210,4,23
3,215,1,4
2,480,3,14
1814,545,7,38
2,547,3,17
2,658,2,8
1814,756,7,33
2,811,2,11
2,832,2,11
1814,923,7,40
2,960,2,10
2,994,1,5
2,1036,1,4
2,1216,3,16
2,1249,2,7
2,1251,2,10
2,1387,3,15
1814,1433,5,29
2,1487,1,5
2,1519,1,4
3,272,1,5
3,854,1,5
2,1466,3,15
2,1494,2,8
2,1683,1,5
3,510,2,8
3,566,3,14
8,585,1,5
1759,613,1,5
8,658,1,3
8,681,1,5
1759,691,1,3
8,810,1,3
8,930,1,4
74,769,8,43
63,1112,1,4
3,1166,2,10
3,1431,1,5
3,1470,1,4
75,1767,10,43
1758,1791,9,29
1758,1809,3,17
1758,1847,9,44
9,1873,2,7
1758,1895,4,19
1758,1909,3,17
1758,1920,2,8
1758,1946,4,22
1758,1964,5,21
1758,2036,1,4
1758,2051,3,12
1758,2067,1,3
1758,2102,2,10
1758,2130,2,7
1758,2135,1,4
1758,2149,2,7
1758,2161,4,25
1758,2188,3,13
1758,2230,1,5
1758,2317,1,4
1759,1881,1,3
1759,1887,1,4
1758,2699,2,10
1758,2737,2,11
1758,2819,1,5
1759,1906,1,3
9,2038,3,17
9,2041,4,25
1758,2077,5,32
1758,2120,4,25
8,2189,3,13
1758,2306,4,24
1759,2103,2,7
8,2614,2,10
9,1774,3,13
8,2424,3,16
9,2059,4,21
9,2199,3,17
8,2201,4,22
8,2233,4,28
8,2267,4,23
9,1998,4,24
9,2339,2,11
9,2372,2,8
8,2440,3,17
8,2464,4,21
8,2593,4,20
1759,2655,1,3
8,2708,4,26
8,2937,4,23
8,2947,4,28
8,3016,3,12
8,3322,4,27
8,3359,4,27
8,3460,3,16
9,2613,1,4
9,2692,2,7
9,2736,2,7
9,2787,2,9
8,3087,4,23
9,56,2,7
9,230,1,5
9,237,1,5
8,772,2,11
8,979,1,4
9,452,1,4
8,1169,1,3
8,1266,1,4
9,29,2,11
9,74,2,8
9,95,2,8
9,176,2,9
9,429,2,11
9,649,1,5
9,931,1,5
8,1119,2,9
8,1252,3,14
1759,1965,2,7
76,2033,4,28
1758,2124,6,36
1758,2141,6,31
75,2203,9,39
75,2261,7,38
76,1955,5,26
76,2084,5,21
1758,2395,3,15
1758,3164,2,11
1758,3456,2,9
1759,2282,2,9
1758,2284,6,37
1758,2362,4,20
1759,2104,3,14
1759,2306,3,12
1759,2307,3,14
75,2313,9,31
75,2334,8,27
1759,2363,2,7
76,2415,4,27
1759,2561,1,5
75,2632,7,40
1759,2646,2,10
1759,2692,1,4
74,2770,10,39
74,2819,10,38
75,2909,7,37
